img_path,task,activity,id,F,O,T,E,R,C,name
../data/outputs/test1/activity2h/2953c-71246.jpg,bookleta,activity2h,2953c-71246,1.0,1.0,,2.0,,1,Sssss
../data/outputs/test1/activity2h/2953c-71495.jpg,bookleta,activity2h,2953c-71495,,,,,,,
../data/outputs/test1/activity2h/2953c-71581.jpg,bookleta,activity2h,2953c-71581,,,0.0,0.0,1.0,1,shield
../data/outputs/test1/activity2h/2953c-71792.jpg,bookleta,activity2h,2953c-71792,,1.0,2.0,1.0,1.0,1,protect
../data/outputs/test1/activity2h/2953c-72558.jpg,bookleta,activity2h,2953c-72558,,,,,,,
../data/outputs/test1/activity2h/2953c-72841.jpg,bookleta,activity2h,2953c-72841,,,3.0,,,,1/2 man
../data/outputs/test1/activity2h/326d8-71453.jpg,bookleta,activity2h,326d8-71453,1.0,0.0,2.0,4.0,2.0,1,the dancing princess
../data/outputs/test1/activity2h/326d8-71988.jpg,bookleta,activity2h,326d8-71988,1.0,1.0,1.0,2.0,0.0,1,a piece 
../data/outputs/test1/activity2h/326d8-74312.jpg,bookleta,activity2h,326d8-74312,1.0,0.0,2.0,4.0,2.0,0,rocking out
../data/outputs/test1/activity2h/326d8-74913.jpg,bookleta,activity2h,326d8-74913,1.0,0.0,1.0,1.0,2.0,0,psycho
../data/outputs/test1/activity2h/326d8-75525.jpg,bookleta,activity2h,326d8-75525,,,,5.0,2.0,1,tree house
../data/outputs/test1/activity2h/326d8-76726.jpg,bookleta,activity2h,326d8-76726,1.0,1.0,0.0,1.0,2.0,1,
../data/outputs/test1/activity2h/326d8-Redacted_04-12-12 A.jpg,bookleta,activity2h,326d8-Redacted_04-12-12 A,1.0,1.0,1.0,0.0,0.0,0,end of the road
../data/outputs/test1/activity2h/39dc2-66910.jpg,bookleta,activity2h,39dc2-66910,1.0,1.0,1.0,2.0,0.0,0,plaque awards
../data/outputs/test1/activity2h/39dc2-70689.jpg,bookleta,activity2h,39dc2-70689,1.0,0.0,2.0,2.0,0.0,1,takes two to tango
../data/outputs/test1/activity2h/39dc2-70737.jpg,bookleta,activity2h,39dc2-70737,1.0,1.0,2.0,0.0,0.0,0,last minute doddle
../data/outputs/test1/activity2h/39dc2-72516.jpg,bookleta,activity2h,39dc2-72516,1.0,1.0,1.0,0.0,0.0,0,
../data/outputs/test1/activity2h/39dc2-73110.jpg,bookleta,activity2h,39dc2-73110,1.0,0.0,1.0,4.0,1.0,1,bob the builder
../data/outputs/test1/activity2h/39dc2-73297.jpg,bookleta,activity2h,39dc2-73297,,,,,,,
../data/outputs/test1/activity2h/39dc2-73737.jpg,bookleta,activity2h,39dc2-73737,,,,,,,
../data/outputs/test1/activity2h/39dc2-75204.jpg,bookleta,activity2h,39dc2-75204,,,,,,,
../data/outputs/test1/activity2h/39dc2-76355.jpg,bookleta,activity2h,39dc2-76355,1.0,1.0,1.0,1.0,0.0,0,the sliding door
../data/outputs/test1/activity2h/39dc2-78658.jpg,bookleta,activity2h,39dc2-78658,1.0,0.0,1.0,2.0,0.0,0,jumping jadon
../data/outputs/test1/activity2h/39dc2-80015.jpg,bookleta,activity2h,39dc2-80015,1.0,1.0,1.0,2.0,0.0,0,self defense
../data/outputs/test1/activity2h/3d919-61995.jpg,bookleta,activity2h,3d919-61995,1.0,1.0,1.0,2.0,0.0,0,musical play
../data/outputs/test1/activity2h/3d919-66985.jpg,bookleta,activity2h,3d919-66985,1.0,1.0,0.0,0.0,0.0,0,dress
../data/outputs/test1/activity2h/3d919-75589.jpg,bookleta,activity2h,3d919-75589,,,,,,,
../data/outputs/test1/activity2h/3d919-78031.jpg,bookleta,activity2h,3d919-78031,1.0,0.0,0.0,2.0,1.0,1,dreaming
../data/outputs/test1/activity2h/3ee42-32761-UM.jpg,bookleta,activity2h,3ee42-32761-UM,1.0,1.0,0.0,6.0,0.0,1,a blouse
../data/outputs/test1/activity2h/3ee42-52578-UM.jpg,bookleta,activity2h,3ee42-52578-UM,1.0,1.0,0.0,2.0,1.0,0,tree
../data/outputs/test1/activity2h/3ee42-68082-UM.jpg,bookleta,activity2h,3ee42-68082-UM,,,,,,,
../data/outputs/test1/activity2h/3ee42-69371-UM.jpg,bookleta,activity2h,3ee42-69371-UM,1.0,0.0,3.0,6.0,0.0,0,captive passenger
../data/outputs/test1/activity2h/3ee42-70441-UM.jpg,bookleta,activity2h,3ee42-70441-UM,1.0,1.0,0.0,1.0,0.0,0,
../data/outputs/test1/activity2h/3ee42-71488-UM.jpg,bookleta,activity2h,3ee42-71488-UM,1.0,1.0,3.0,2.0,0.0,0,the biggest tree in the world
../data/outputs/test1/activity2h/3ee42-74440-UM.jpg,bookleta,activity2h,3ee42-74440-UM,1.0,0.0,1.0,15.0,2.0,1,michael
../data/outputs/test1/activity2h/3ee42-75666-UM.jpg,bookleta,activity2h,3ee42-75666-UM,1.0,0.0,2.0,8.0,1.0,1,samantha
../data/outputs/test1/activity2h/3ee42-76486-UM.jpg,bookleta,activity2h,3ee42-76486-UM,1.0,0.0,1.0,2.0,2.0,0,division
../data/outputs/test1/activity2h/406e2-19836.jpg,bookleta,activity2h,406e2-19836,1.0,1.0,0.0,0.0,1.0,1,(tree) mango
../data/outputs/test1/activity2h/406e2-67801.jpg,bookleta,activity2h,406e2-67801,,,0.0,2.0,2.0,,tube
../data/outputs/test1/activity2h/406e2-70547.jpg,bookleta,activity2h,406e2-70547,,,,,,,music is life
../data/outputs/test1/activity2h/406e2-71596.jpg,bookleta,activity2h,406e2-71596,1.0,,1.0,0.0,2.0,1,one leg
../data/outputs/test1/activity2h/406e2-71650.jpg,bookleta,activity2h,406e2-71650,1.0,1.0,0.0,2.0,0.0,1,an island
../data/outputs/test1/activity2h/406e2-71944.jpg,bookleta,activity2h,406e2-71944,1.0,,0.0,0.0,2.0,,embryo
../data/outputs/test1/activity2h/406e2-71945.jpg,bookleta,activity2h,406e2-71945,,,,,,,
../data/outputs/test1/activity2h/4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2.jpg,bookleta,activity2h,4c2f9-09558_UM_TTCT Post ASS SS2011 EoL2,,,,,,,
../data/outputs/test1/activity2h/4f5cb-71595.jpg,bookleta,activity2h,4f5cb-71595,1.0,0.0,1.0,0.0,0.0,0,
../data/outputs/test1/activity2h/4f5cb-74570_M.jpg,bookleta,activity2h,4f5cb-74570_M,1.0,0.0,1.0,6.0,1.0,2,the war
../data/outputs/test1/activity2h/4f5cb-74593.jpg,bookleta,activity2h,4f5cb-74593,1.0,0.0,0.0,2.0,0.0,1,dancing
../data/outputs/test1/activity2h/4f5cb-74662.jpg,bookleta,activity2h,4f5cb-74662,1.0,0.0,1.0,6.0,2.0,2,happy hunter
../data/outputs/test1/activity2h/4f5cb-74883.jpg,bookleta,activity2h,4f5cb-74883,1.0,0.0,1.0,5.0,1.0,0,girl in dress
../data/outputs/test1/activity2h/4f5cb-75231.jpg,bookleta,activity2h,4f5cb-75231,,,,,,,bob the builder
../data/outputs/test1/activity2h/4f5cb-75307.jpg,bookleta,activity2h,4f5cb-75307,1.0,1.0,0.0,0.0,0.0,0,Ax
../data/outputs/test1/activity2h/4f5cb-75578.jpg,bookleta,activity2h,4f5cb-75578,1.0,1.0,1.0,4.0,0.0,0,water and land
../data/outputs/test1/activity2h/4f5cb-75884.jpg,bookleta,activity2h,4f5cb-75884,,,,,,,
../data/outputs/test1/activity2h/4f5cb-76184.jpg,bookleta,activity2h,4f5cb-76184,,,,,,,
../data/outputs/test1/activity2h/4f5cb-76904.jpg,bookleta,activity2h,4f5cb-76904,,,,,,,
../data/outputs/test1/activity2h/4f5cb-77565.jpg,bookleta,activity2h,4f5cb-77565,1.0,0.0,0.0,0.0,1.0,1,book
../data/outputs/test1/activity2h/4f5cb-77755.jpg,bookleta,activity2h,4f5cb-77755,1.0,0.0,1.0,0.0,1.0,0,muscle man
../data/outputs/test1/activity2h/6544f-50452.jpg,bookleta,activity2h,6544f-50452,1.0,0.0,1.0,3.0,2.0,0,ha ha
../data/outputs/test1/activity2h/6544f-70538.jpg,bookleta,activity2h,6544f-70538,1.0,1.0,0.0,1.0,2.0,1,dress
../data/outputs/test1/activity2h/6544f-70590.jpg,bookleta,activity2h,6544f-70590,1.0,0.0,1.0,6.0,2.0,0,stick figure
../data/outputs/test1/activity2h/6544f-72595.jpg,bookleta,activity2h,6544f-72595,,0.0,0.0,0.0,2.0,0,
../data/outputs/test1/activity2h/6544f-73134.jpg,bookleta,activity2h,6544f-73134,1.0,1.0,1.0,2.0,,1,girl's dress
../data/outputs/test1/activity2h/6544f-74144.jpg,bookleta,activity2h,6544f-74144,1.0,1.0,0.0,1.0,2.0,1,dress
../data/outputs/test1/activity2h/6544f-74340.jpg,bookleta,activity2h,6544f-74340,1.0,0.0,2.0,2.0,1.0,0,
../data/outputs/test1/activity2h/6544f-74653.jpg,bookleta,activity2h,6544f-74653,1.0,0.0,0.0,3.0,2.0,1,dancing
../data/outputs/test1/activity2h/6544f-75077.jpg,bookleta,activity2h,6544f-75077,1.0,1.0,1.0,6.0,2.0,1,clothed
../data/outputs/test1/activity2h/6544f-75506.jpg,bookleta,activity2h,6544f-75506,1.0,1.0,1.0,3.0,2.0,1,people
../data/outputs/test1/activity2h/6544f-75549.jpg,bookleta,activity2h,6544f-75549,1.0,0.0,2.0,3.0,2.0,0,sleeping
../data/outputs/test1/activity2h/6544f-76290.jpg,bookleta,activity2h,6544f-76290,1.0,1.0,1.0,1.0,2.0,1,a dress
../data/outputs/test1/activity2h/6544f-76294.jpg,bookleta,activity2h,6544f-76294,1.0,1.0,0.0,12.0,2.0,2,telescope
../data/outputs/test1/activity2h/6544f-77880.jpg,bookleta,activity2h,6544f-77880,,,2.0,3.0,1.0,1,stop the drugs
../data/outputs/test1/activity2h/65a68-44653.jpg,bookleta,activity2h,65a68-44653,1.0,1.0,,3.0,1.0,1,crazy house
../data/outputs/test1/activity2h/65a68-64865.jpg,bookleta,activity2h,65a68-64865,,,,,,,
../data/outputs/test1/activity2h/65a68-67706.jpg,bookleta,activity2h,65a68-67706,1.0,1.0,2.0,2.0,1.0,1,hmm
../data/outputs/test1/activity2h/65a68-68251.jpg,bookleta,activity2h,65a68-68251,,,0.0,2.0,2.0,1,dart
../data/outputs/test1/activity2h/65a68-71482.jpg,bookleta,activity2h,65a68-71482,1.0,0.0,1.0,4.0,2.0,,the bass singer
../data/outputs/test1/activity2h/65a68-71565.jpg,bookleta,activity2h,65a68-71565,1.0,1.0,1.0,1.0,2.0,1,childs jumper
../data/outputs/test1/activity2h/65a68-73285.jpg,bookleta,activity2h,65a68-73285,1.0,1.0,0.0,0.0,2.0,1,shirt & pants
../data/outputs/test1/activity2h/65a68-73401-blank score sheet.jpg,bookleta,activity2h,65a68-73401-blank score sheet,,,,,,,police badge
../data/outputs/test1/activity2h/65a68-73677.jpg,bookleta,activity2h,65a68-73677,1.0,1.0,1.0,0.0,0.0,1,a icon
../data/outputs/test1/activity2h/65a68-73780.jpg,bookleta,activity2h,65a68-73780,1.0,,,,,,
../data/outputs/test1/activity2h/65a68-74180.jpg,bookleta,activity2h,65a68-74180,1.0,1.0,0.0,2.0,1.0,1,shield
../data/outputs/test1/activity2h/65a68-74360.jpg,bookleta,activity2h,65a68-74360,,0.0,1.0,2.0,2.0,0,"me, myself, & I "
../data/outputs/test1/activity2h/65a68-RD-NS134711.jpg,bookleta,activity2h,65a68-RD-NS134711,1.0,0.0,0.0,0.0,2.0,1,stick person
../data/outputs/test1/activity2h/65a68-RD-NS472011.jpg,bookleta,activity2h,65a68-RD-NS472011,,0.0,0.0,1.0,2.0,1,stick man
../data/outputs/test1/activity2h/6771d-43733.jpg,bookleta,activity2h,6771d-43733,1.0,1.0,1.0,2.0,1.0,2,candle light
../data/outputs/test1/activity2h/6771d-68091.jpg,bookleta,activity2h,6771d-68091,1.0,1.0,0.0,0.0,0.0,0,shield
../data/outputs/test1/activity2h/6771d-68639.jpg,bookleta,activity2h,6771d-68639,1.0,0.0,1.0,5.0,1.0,1,the longer
../data/outputs/test1/activity2h/6771d-70668.jpg,bookleta,activity2h,6771d-70668,1.0,0.0,1.0,2.0,1.0,1,hilary clinton
../data/outputs/test1/activity2h/6771d-71614.jpg,bookleta,activity2h,6771d-71614,1.0,0.0,1.0,8.0,2.0,1,muscle man
../data/outputs/test1/activity2h/6771d-71866.jpg,bookleta,activity2h,6771d-71866,1.0,0.0,1.0,2.0,1.0,0,advo cates
../data/outputs/test1/activity2h/6771d-74433.jpg,bookleta,activity2h,6771d-74433,1.0,0.0,1.0,0.0,1.0,0,karate kid
../data/outputs/test1/activity2h/6771d-74551.jpg,bookleta,activity2h,6771d-74551,1.0,0.0,1.0,5.0,1.0,1,the longer man
../data/outputs/test1/activity2h/6771d-74742.jpg,bookleta,activity2h,6771d-74742,1.0,0.0,1.0,1.0,0.0,0,stick man
../data/outputs/test1/activity2h/6771d-77499.jpg,bookleta,activity2h,6771d-77499,1.0,0.0,1.0,3.0,0.0,0,chinese man
../data/outputs/test1/activity2h/6771d-78383.jpg,bookleta,activity2h,6771d-78383,1.0,1.0,0.0,5.0,2.0,2,knight
../data/outputs/test1/activity2h/68332-66088_Unmatched.jpg,bookleta,activity2h,68332-66088_Unmatched,1.0,1.0,0.0,3.0,0.0,1,candle
../data/outputs/test1/activity2h/68332-70976_Unmatched.jpg,bookleta,activity2h,68332-70976_Unmatched,,,,,,,
../data/outputs/test1/activity2h/68332-71596_Unmatched.jpg,bookleta,activity2h,68332-71596_Unmatched,,1.0,3.0,15.0,0.0,2,sad boy
../data/outputs/test1/activity2h/68332-71787_Unmatched.jpg,bookleta,activity2h,68332-71787_Unmatched,1.0,1.0,0.0,4.0,1.0,1,tree
../data/outputs/test1/activity2h/68332-73200_Unmatched.jpg,bookleta,activity2h,68332-73200_Unmatched,1.0,1.0,0.0,,0.0,2,shirt
../data/outputs/test1/activity2h/68332-74281_Unmatched.jpg,bookleta,activity2h,68332-74281_Unmatched,1.0,0.0,0.0,5.0,0.0,1,
../data/outputs/test1/activity2h/68332-74589_Unmatched.jpg,bookleta,activity2h,68332-74589_Unmatched,1.0,1.0,0.0,3.0,0.0,1,trophy
../data/outputs/test1/activity2h/68332-74723_Unmatched.jpg,bookleta,activity2h,68332-74723_Unmatched,1.0,1.0,1.0,4.0,2.0,1,the highway
../data/outputs/test1/activity2h/68332-74733_Unmatched.jpg,bookleta,activity2h,68332-74733_Unmatched,1.0,1.0,0.0,3.0,0.0,1,cookie
../data/outputs/test1/activity2h/68332-74738_Unmatched.jpg,bookleta,activity2h,68332-74738_Unmatched,,,,,,,
../data/outputs/test1/activity2h/68332-75734_Unmatched.jpg,bookleta,activity2h,68332-75734_Unmatched,1.0,1.0,2.0,0.0,2.0,1,music note
../data/outputs/test1/activity2h/68332-75783_Unmatched.jpg,bookleta,activity2h,68332-75783_Unmatched,1.0,1.0,0.0,1.0,0.0,1,shield
../data/outputs/test1/activity2h/68332-75926_Unmatched.jpg,bookleta,activity2h,68332-75926_Unmatched,,,,,,,
../data/outputs/test1/activity2h/68332-76243_Unmatched.jpg,bookleta,activity2h,68332-76243_Unmatched,1.0,1.0,1.0,2.0,0.0,1,body kite
../data/outputs/test1/activity2h/6dcd4-0172.jpg,bookleta,activity2h,6dcd4-0172,,,,,,,puppy licks
../data/outputs/test1/activity2h/6dcd4-0753.jpg,bookleta,activity2h,6dcd4-0753,,,,,,,
../data/outputs/test1/activity2h/6dcd4-0782.jpg,bookleta,activity2h,6dcd4-0782,,,,,,,
../data/outputs/test1/activity2h/6dcd4-1033.jpg,bookleta,activity2h,6dcd4-1033,,,,,,,cliff hanger
../data/outputs/test1/activity2h/6dcd4-1103.jpg,bookleta,activity2h,6dcd4-1103,,,,,,,
../data/outputs/test1/activity2h/6dcd4-1322.jpg,bookleta,activity2h,6dcd4-1322,,,,,,,
../data/outputs/test1/activity2h/6dcd4-1354.jpg,bookleta,activity2h,6dcd4-1354,,,,,,,
../data/outputs/test1/activity2h/6dcd4-1603.jpg,bookleta,activity2h,6dcd4-1603,,,,,,,electro
../data/outputs/test1/activity2h/6dcd4-1636.jpg,bookleta,activity2h,6dcd4-1636,,,,,,,transformer
../data/outputs/test1/activity2h/6dcd4-1662.jpg,bookleta,activity2h,6dcd4-1662,,,,,,,
../data/outputs/test1/activity2h/6dcd4-2257.jpg,bookleta,activity2h,6dcd4-2257,,,,,,,
../data/outputs/test1/activity2h/6dcd4-2420.jpg,bookleta,activity2h,6dcd4-2420,,,,,,,
../data/outputs/test1/activity2h/6dcd4-2704.jpg,bookleta,activity2h,6dcd4-2704,,,,,,,gets caught
../data/outputs/test1/activity2h/6dcd4-5224.jpg,bookleta,activity2h,6dcd4-5224,,,,,,,goldern tree
../data/outputs/test1/activity2h/6dcd4-5611.jpg,bookleta,activity2h,6dcd4-5611,,,,,,,
../data/outputs/test1/activity2h/6dcd4-7439.jpg,bookleta,activity2h,6dcd4-7439,,,,,,,stick person
../data/outputs/test1/activity2h/6dcd4-7466.jpg,bookleta,activity2h,6dcd4-7466,,,,,,,half crest
../data/outputs/test1/activity2h/6dcd4-7540.jpg,bookleta,activity2h,6dcd4-7540,,,,,,,tree of life
../data/outputs/test1/activity2h/6dcd4-7844.jpg,bookleta,activity2h,6dcd4-7844,,,,,,,the only way
../data/outputs/test1/activity2h/6dcd4-8117.jpg,bookleta,activity2h,6dcd4-8117,,,,,,,hello
../data/outputs/test1/activity2h/6dcd4-8159.jpg,bookleta,activity2h,6dcd4-8159,,,,,,,
../data/outputs/test1/activity2h/6dcd4-8177.jpg,bookleta,activity2h,6dcd4-8177,,,,,,,church dress
../data/outputs/test1/activity2h/6dcd4-8178.jpg,bookleta,activity2h,6dcd4-8178,,,,,,,
../data/outputs/test1/activity2h/6dcd4-8292.jpg,bookleta,activity2h,6dcd4-8292,,,,,,,not alone
../data/outputs/test1/activity2h/6dcd4-8900.jpg,bookleta,activity2h,6dcd4-8900,,,,,,,rocky cliff
../data/outputs/test1/activity2h/6dcd4-8956.jpg,bookleta,activity2h,6dcd4-8956,,,,,,,opened book
../data/outputs/test1/activity2h/6dcd4-9107.jpg,bookleta,activity2h,6dcd4-9107,,,,,,,
../data/outputs/test1/activity2h/6dcd4-9441.jpg,bookleta,activity2h,6dcd4-9441,,,,,,,the man
../data/outputs/test1/activity2h/781e5-69225.jpg,bookleta,activity2h,781e5-69225,1.0,0.0,0.0,1.0,0.0,0,hang man
../data/outputs/test1/activity2h/781e5-74809.jpg,bookleta,activity2h,781e5-74809,1.0,1.0,0.0,1.0,0.0,1,dress
../data/outputs/test1/activity2h/781e5-74910.jpg,bookleta,activity2h,781e5-74910,,,,,,,
../data/outputs/test1/activity2h/781e5-77429.jpg,bookleta,activity2h,781e5-77429,1.0,0.0,0.0,2.0,0.0,0,stick man
../data/outputs/test1/activity2h/781e5-78096.jpg,bookleta,activity2h,781e5-78096,,,,,,,
../data/outputs/test1/activity2h/781e5-79194.jpg,bookleta,activity2h,781e5-79194,,,,,,,
../data/outputs/test1/activity2h/781e5-79472.jpg,bookleta,activity2h,781e5-79472,1.0,1.0,0.0,0.0,0.0,0,and
../data/outputs/test1/activity2h/781e5-80410.jpg,bookleta,activity2h,781e5-80410,,,,,,,
../data/outputs/test1/activity2h/781e5-80411.jpg,bookleta,activity2h,781e5-80411,,,,,,,
../data/outputs/test1/activity2h/82527-RD-SG-4711.jpg,bookleta,activity2h,82527-RD-SG-4711,,,,,,,
../data/outputs/test1/activity2h/8e820-65849.jpg,bookleta,activity2h,8e820-65849,,,,,,,
../data/outputs/test1/activity2h/8e820-67145.jpg,bookleta,activity2h,8e820-67145,,,,,,,
../data/outputs/test1/activity2h/8e820-67844.jpg,bookleta,activity2h,8e820-67844,,,,,,,
../data/outputs/test1/activity2h/8e820-74156.jpg,bookleta,activity2h,8e820-74156,,,,,,,
../data/outputs/test1/activity2h/8e820-75068.jpg,bookleta,activity2h,8e820-75068,1.0,0.0,0.0,1.0,0.0,0,chair
../data/outputs/test1/activity2h/8e820-75563.jpg,bookleta,activity2h,8e820-75563,1.0,0.0,0.0,9.0,1.0,2,punishment
../data/outputs/test1/activity2h/8e820-75623.jpg,bookleta,activity2h,8e820-75623,,,,,,,
../data/outputs/test1/activity2h/8e820-76332.jpg,bookleta,activity2h,8e820-76332,1.0,0.0,0.0,1.0,0.0,0,the roman
../data/outputs/test1/activity2h/94fd1-09558_UM.jpg,bookleta,activity2h,94fd1-09558_UM,,,,,,,
../data/outputs/test1/activity2h/94fd1-55311.jpg,bookleta,activity2h,94fd1-55311,1.0,1.0,1.0,3.0,0.0,1,justice shield
../data/outputs/test1/activity2h/94fd1-66368_UM.jpg,bookleta,activity2h,94fd1-66368_UM,,,,,,,apple tree
../data/outputs/test1/activity2h/94fd1-70694.jpg,bookleta,activity2h,94fd1-70694,,0.0,2.0,2.0,0.0,1,run
../data/outputs/test1/activity2h/94fd1-70921.jpg,bookleta,activity2h,94fd1-70921,1.0,,0.0,0.0,,2,head phones
../data/outputs/test1/activity2h/94fd1-70979.jpg,bookleta,activity2h,94fd1-70979,1.0,0.0,0.0,2.0,,0,
../data/outputs/test1/activity2h/94fd1-71172.jpg,bookleta,activity2h,94fd1-71172,1.0,1.0,1.0,2.0,2.0,1,press
../data/outputs/test1/activity2h/94fd1-71304.jpg,bookleta,activity2h,94fd1-71304,1.0,1.0,0.0,0.0,1.0,,shield
../data/outputs/test1/activity2h/94fd1-71367.jpg,bookleta,activity2h,94fd1-71367,,1.0,0.0,2.0,2.0,1,ginger breadman
../data/outputs/test1/activity2h/94fd1-71556.jpg,bookleta,activity2h,94fd1-71556,1.0,1.0,0.0,1.0,1.0,1,bathing suit
../data/outputs/test1/activity2h/94fd1-71561.jpg,bookleta,activity2h,94fd1-71561,,,,,,,
../data/outputs/test1/activity2h/94fd1-71607.jpg,bookleta,activity2h,94fd1-71607,,,,,,,
../data/outputs/test1/activity2h/94fd1-71727.jpg,bookleta,activity2h,94fd1-71727,1.0,1.0,2.0,0.0,2.0,1,badgeof honor
../data/outputs/test1/activity2h/9508e-1438.jpg,bookleta,activity2h,9508e-1438,1.0,1.0,0.0,2.0,2.0,1,apple tree
../data/outputs/test1/activity2h/9508e-47261.jpg,bookleta,activity2h,9508e-47261,1.0,1.0,0.0,1.0,2.0,1,badge
../data/outputs/test1/activity2h/9508e-63939.jpg,bookleta,activity2h,9508e-63939,1.0,0.0,0.0,4.0,2.0,0,head
../data/outputs/test1/activity2h/9508e-67218.jpg,bookleta,activity2h,9508e-67218,1.0,0.0,1.0,7.0,2.0,0,ya!!
../data/outputs/test1/activity2h/9508e-67863.jpg,bookleta,activity2h,9508e-67863,1.0,1.0,3.0,1.0,2.0,2,physics & chemistry
../data/outputs/test1/activity2h/9508e-68724.jpg,bookleta,activity2h,9508e-68724,1.0,1.0,1.0,0.0,2.0,1,fire badge
../data/outputs/test1/activity2h/9508e-71576.jpg,bookleta,activity2h,9508e-71576,,,,,,,
../data/outputs/test1/activity2h/9508e-71601.jpg,bookleta,activity2h,9508e-71601,,,,,,,
../data/outputs/test1/activity2h/9508e-72771.jpg,bookleta,activity2h,9508e-72771,1.0,1.0,0.0,0.0,2.0,1,shield
../data/outputs/test1/activity2h/9508e-73129.jpg,bookleta,activity2h,9508e-73129,,,,,,,
../data/outputs/test1/activity2h/99a7c-74570_UM.jpg,bookleta,activity2h,99a7c-74570_UM,1.0,0.0,1.0,6.0,1.0,2,the war
../data/outputs/test1/activity2h/9b50a-53802.jpg,bookleta,activity2h,9b50a-53802,,,,,,,
../data/outputs/test1/activity2h/9b50a-55311.jpg,bookleta,activity2h,9b50a-55311,1.0,1.0,1.0,6.0,0.0,0,water lake
../data/outputs/test1/activity2h/9b50a-68972.jpg,bookleta,activity2h,9b50a-68972,1.0,1.0,2.0,1.0,0.0,0,the skirt
../data/outputs/test1/activity2h/9b50a-70858.jpg,bookleta,activity2h,9b50a-70858,,,,,,no name,
../data/outputs/test1/activity2h/9b50a-72094.jpg,bookleta,activity2h,9b50a-72094,1.0,1.0,0.0,0.0,0.0,,badge
../data/outputs/test1/activity2h/9b50a-73111.jpg,bookleta,activity2h,9b50a-73111,1.0,1.0,0.0,5.0,2.0,0,swing and letter b instead of c and uncertain number
../data/outputs/test1/activity2h/9b50a-74025.jpg,bookleta,activity2h,9b50a-74025,1.0,1.0,3.0,2.0,0.0,0,the tree of life
../data/outputs/test1/activity2h/9b50a-74551.jpg,bookleta,activity2h,9b50a-74551,1.0,1.0,1.0,4.0,0.0,0,flower pot
../data/outputs/test1/activity2h/9b50a-74661.jpg,bookleta,activity2h,9b50a-74661,,,,,,no name,
../data/outputs/test1/activity2h/9b50a-75096.jpg,bookleta,activity2h,9b50a-75096,1.0,0.0,0.0,,8.0,0,ginger bread man
../data/outputs/test1/activity2h/9b50a-75191.jpg,bookleta,activity2h,9b50a-75191,1.0,1.0,2.0,2.0,0.0,0,zelda
../data/outputs/test1/activity2h/9b50a-75245.jpg,bookleta,activity2h,9b50a-75245,,,,,,no name,
../data/outputs/test1/activity2h/9b50a-75826.jpg,bookleta,activity2h,9b50a-75826,1.0,1.0,2.0,7.0,0.0,0,for the king
../data/outputs/test1/activity2h/9b50a-76502.jpg,bookleta,activity2h,9b50a-76502,,,,,,no name,
../data/outputs/test1/activity2h/9b50a-76613.jpg,bookleta,activity2h,9b50a-76613,,,,,,no name,
../data/outputs/test1/activity2h/9cf64-52578.jpg,bookleta,activity2h,9cf64-52578,1.0,1.0,0.0,0.0,0.0,0,dodge
../data/outputs/test1/activity2h/9cf64-75197.jpg,bookleta,activity2h,9cf64-75197,1.0,0.0,0.0,1.0,0.0,0,human
../data/outputs/test1/activity2h/9cf64-75262.jpg,bookleta,activity2h,9cf64-75262,,,,,,,
../data/outputs/test1/activity2h/9cf64-76063.jpg,bookleta,activity2h,9cf64-76063,1.0,0.0,1.0,0.0,0.0,0,the happy women
../data/outputs/test1/activity2h/9cf64-76418.jpg,bookleta,activity2h,9cf64-76418,1.0,0.0,1.0,2.0,1.0,1,apple tree
../data/outputs/test1/activity2h/9cf64-77532.jpg,bookleta,activity2h,9cf64-77532,,,,,,,
../data/outputs/test1/activity2h/9cf64-77650.jpg,bookleta,activity2h,9cf64-77650,1.0,0.0,1.0,1.0,9.0,0,a man and a lady dancing
../data/outputs/test1/activity2h/9cf64-77814.jpg,bookleta,activity2h,9cf64-77814,,,,,,,
../data/outputs/test1/activity2h/9cf64-78213.jpg,bookleta,activity2h,9cf64-78213,1.0,0.0,1.0,2.0,0.0,0,baby horse
../data/outputs/test1/activity2h/9cf64-78250.jpg,bookleta,activity2h,9cf64-78250,1.0,1.0,2.0,3.0,2.0,2,reading adventure
../data/outputs/test1/activity2h/9cf64-78281.jpg,bookleta,activity2h,9cf64-78281,1.0,0.0,1.0,9.0,2.0,1,lovely lady
../data/outputs/test1/activity2h/9cf64-78388.jpg,bookleta,activity2h,9cf64-78388,1.0,1.0,0.0,0.0,0.0,0,"""Because"""
../data/outputs/test1/activity2h/9cf64-78607.jpg,bookleta,activity2h,9cf64-78607,1.0,1.0,1.0,1.0,0.0,1,win the prize!
../data/outputs/test1/activity2h/9cf64-79099.jpg,bookleta,activity2h,9cf64-79099,1.0,0.0,1.0,2.0,2.0,2,toddler design
../data/outputs/test1/activity2h/9cf64-79631.jpg,bookleta,activity2h,9cf64-79631,1.0,0.0,0.0,0.0,0.0,0,stick man
../data/outputs/test1/activity2h/a2181-66368_UM_TTCT Post ASS SS2011 EoL2.jpg,bookleta,activity2h,a2181-66368_UM_TTCT Post ASS SS2011 EoL2,,,,,,,apple tree
../data/outputs/test1/activity2h/a718a-41315.jpg,bookleta,activity2h,a718a-41315,,,,,,,
